product_id,date,product_category_name,unit_price,qty,revenue,comp_1,comp_2,comp_3,price_ratio,price_position,elasticity,cluster
bed1,2017-05-01,bed_bath_table,45.95,1,45.95,89.9,215.0,45.95,0.3929029499786234,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2017-06-01,bed_bath_table,45.95,3,137.85000000000002,89.9,209.0,45.95,0.3997390169638974,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2017-07-01,bed_bath_table,45.95,6,275.70000000000005,89.9,205.0,45.95,0.4044301012175444,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2017-08-01,bed_bath_table,45.95,4,183.8,89.9,199.5098039,45.95,0.41105105142864734,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2017-09-01,bed_bath_table,45.95,2,91.9,89.9,163.3987097,45.95,0.4606536153094732,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2017-10-01,bed_bath_table,45.95,3,137.85000000000002,89.9,45.95,45.95,0.7582508250825083,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2017-11-01,bed_bath_table,40.53181818,11,445.84999998,89.9,40.53181818,40.53181818,0.711235775799452,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2017-12-01,bed_bath_table,39.99,6,239.94,88.48823529,39.99,39.99,0.7121223760282436,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2018-01-01,bed_bath_table,39.99,19,759.8100000000001,86.9,39.99,39.99,0.7188998082454457,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2018-02-01,bed_bath_table,39.99,18,719.82,86.9,39.99,39.99,0.7188998082454457,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2018-03-01,bed_bath_table,39.99,17,679.83,86.9,39.99,39.99,0.7188998082454457,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2018-04-01,bed_bath_table,39.99,13,519.87,85.045,39.99,39.99,0.7269807604908347,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2018-05-01,bed_bath_table,39.99,19,759.8100000000001,83.64961538,39.99,39.99,0.733180235872287,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2018-06-01,bed_bath_table,39.99,5,199.95000000000002,79.9,39.99,39.99,0.7503752814610957,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2018-07-01,bed_bath_table,39.99,8,319.92,77.93333333,39.99,39.99,0.7597205218212463,Cheaper,-8.335163579945776,Cluster_Volume
bed1,2018-08-01,bed_bath_table,39.24,8,313.92,74.0,39.24,39.24,0.7720356768100733,Cheaper,-8.335163579945776,Cluster_Volume
bed2,2017-02-01,bed_bath_table,89.9,2,179.8,89.9,89.9,89.9,0.9999999999999999,Equal,0.0,Cluster_Margin
bed2,2017-03-01,bed_bath_table,89.9,22,1977.8000000000002,89.9,89.9,89.9,0.9999999999999999,Equal,0.0,Cluster_Margin
bed2,2017-04-01,bed_bath_table,89.9,34,3056.6000000000004,89.9,89.9,89.9,0.9999999999999999,Equal,0.0,Cluster_Margin
bed2,2017-05-01,bed_bath_table,89.9,58,5214.200000000001,89.9,215.0,45.95,0.768704574604532,Cheaper,0.0,Cluster_Margin
bed2,2017-06-01,bed_bath_table,89.9,51,4584.900000000001,89.9,209.0,45.95,0.7820791648542846,Cheaper,0.0,Cluster_Margin
bed2,2017-07-01,bed_bath_table,89.9,60,5394.0,89.9,205.0,45.95,0.7912571512395483,Cheaper,0.0,Cluster_Margin
bed2,2017-08-01,bed_bath_table,89.9,37,3326.3,89.9,199.5098039,45.95,0.804210871021445,Cheaper,0.0,Cluster_Margin
bed2,2017-09-01,bed_bath_table,89.9,23,2067.7000000000003,89.9,163.3987097,45.95,0.9012570188535721,Cheaper,0.0,Cluster_Margin
bed2,2017-10-01,bed_bath_table,89.9,14,1258.6000000000001,89.9,89.9,45.95,1.19468438538206,Expensive,0.0,Cluster_Margin
bed2,2017-11-01,bed_bath_table,89.9,40,3596.0,89.9,89.9,40.53181818,1.2240628803764906,Expensive,0.0,Cluster_Margin
bed2,2017-12-01,bed_bath_table,88.48823529,18,1592.7882352200002,88.48823529,88.48823529,39.99,1.2235287100368704,Expensive,0.0,Cluster_Margin
bed2,2018-01-01,bed_bath_table,86.9,17,1477.3000000000002,86.9,86.9,39.99,1.2194209270779737,Expensive,0.0,Cluster_Margin
bed2,2018-02-01,bed_bath_table,86.9,22,1911.8000000000002,86.9,86.9,39.99,1.2194209270779737,Expensive,0.0,Cluster_Margin
bed2,2018-03-01,bed_bath_table,86.9,17,1477.3000000000002,86.9,86.9,39.99,1.2194209270779737,Expensive,0.0,Cluster_Margin
bed2,2018-04-01,bed_bath_table,85.045,6,510.27,85.045,85.045,39.99,1.2144659177456207,Expensive,0.0,Cluster_Margin
bed2,2018-05-01,bed_bath_table,83.64961538,26,2174.88999988,83.64961538,83.64961538,39.99,1.2106217251129134,Expensive,0.0,Cluster_Margin
bed2,2018-06-01,bed_bath_table,79.9,23,1837.7,79.9,79.9,39.99,1.1997597477351218,Expensive,0.0,Cluster_Margin
bed2,2018-07-01,bed_bath_table,77.93333333,10,779.3333332999999,77.93333333,77.93333333,39.99,1.1937301087425745,Expensive,0.0,Cluster_Margin
bed2,2018-08-01,bed_bath_table,74.0,7,518.0,74.0,74.0,39.24,1.185644093142491,Expensive,0.0,Cluster_Margin
bed3,2017-10-01,bed_bath_table,99.0,8,792.0,89.9,99.0,45.95,1.2646370023419202,Expensive,0.0,Cluster_Margin
bed3,2017-11-01,bed_bath_table,99.0,22,2178.0,89.9,99.0,40.53181818,1.29450222883641,Expensive,0.0,Cluster_Margin
bed3,2017-12-01,bed_bath_table,99.0,7,693.0,88.48823529,99.0,39.99,1.3056194128698526,Expensive,0.0,Cluster_Margin
bed3,2018-01-01,bed_bath_table,98.3,11,1081.3,86.9,98.3,39.99,1.3095608153115148,Expensive,0.0,Cluster_Margin
bed3,2018-02-01,bed_bath_table,92.0,13,1196.0,86.9,92.0,39.99,1.2609073050390607,Expensive,0.0,Cluster_Margin
bed3,2018-03-01,bed_bath_table,92.0,3,276.0,86.9,92.0,39.99,1.2609073050390607,Expensive,0.0,Cluster_Margin
bed3,2018-04-01,bed_bath_table,90.875,9,817.875,85.045,90.875,39.99,1.262678893983604,Expensive,0.0,Cluster_Margin
bed3,2018-05-01,bed_bath_table,88.24,14,1235.36,83.64961538,88.24,39.99,1.2493887131389787,Expensive,0.0,Cluster_Margin
bed3,2018-06-01,bed_bath_table,84.9,14,1188.6000000000001,79.9,84.9,39.99,1.2437130719273402,Expensive,0.0,Cluster_Margin
bed3,2018-07-01,bed_bath_table,84.9,9,764.1,77.93333333,84.9,39.99,1.2557726757482828,Expensive,0.0,Cluster_Margin
bed3,2018-08-01,bed_bath_table,84.9,1,84.9,74.0,84.9,39.24,1.2854547289795095,Expensive,0.0,Cluster_Margin
bed4,2017-10-01,bed_bath_table,45.9,29,1331.1,89.9,45.9,45.95,0.7576341127922971,Cheaper,-26.866391864165664,Cluster_Volume
bed4,2017-11-01,bed_bath_table,44.15444444,32,1412.94222208,89.9,44.15444444,40.53181818,0.7587271262477064,Cheaper,-26.866391864165664,Cluster_Volume
bed4,2017-12-01,bed_bath_table,45.9,12,550.8,88.48823529,45.9,39.99,0.7896627682405306,Cheaper,-26.866391864165664,Cluster_Volume
bed4,2018-01-01,bed_bath_table,45.9,19,872.1,86.9,45.9,39.99,0.7969211181202615,Cheaper,-26.866391864165664,Cluster_Volume
bed4,2018-02-01,bed_bath_table,45.9,16,734.4,86.9,45.9,39.99,0.7969211181202615,Cheaper,-26.866391864165664,Cluster_Volume
bed4,2018-03-01,bed_bath_table,47.9,8,383.2,86.9,47.9,39.99,0.8221294124377824,Cheaper,-26.866391864165664,Cluster_Volume
bed4,2018-04-01,bed_bath_table,47.9,7,335.3,85.045,47.9,39.99,0.8309480440627981,Cheaper,-26.866391864165664,Cluster_Volume
bed4,2018-05-01,bed_bath_table,47.9,2,95.8,83.64961538,47.9,39.99,0.8377073697039088,Cheaper,-26.866391864165664,Cluster_Volume
bed4,2018-06-01,bed_bath_table,47.9,4,191.6,79.9,47.9,39.99,0.8564276774539602,Cheaper,-26.866391864165664,Cluster_Volume
bed4,2018-07-01,bed_bath_table,47.9,2,95.8,77.93333333,47.9,39.99,0.8665849197110698,Cheaper,-26.866391864165664,Cluster_Volume
bed5,2017-05-01,bed_bath_table,215.0,1,215.0,89.9,215.0,45.95,1.838392475416845,Expensive,-5.750094593984477,Cluster_Volume
bed5,2017-06-01,bed_bath_table,209.0,10,2090.0,89.9,209.0,45.95,1.8181818181818183,Expensive,-5.750094593984477,Cluster_Volume
bed5,2017-07-01,bed_bath_table,205.0,59,12095.0,89.9,205.0,45.95,1.8043127475429075,Expensive,-5.750094593984477,Cluster_Volume
bed5,2017-08-01,bed_bath_table,199.5098039,52,10374.509802800001,89.9,199.5098039,45.95,1.7847380775499073,Expensive,-5.750094593984477,Cluster_Volume
bed5,2017-09-01,bed_bath_table,163.3987097,32,5228.7587104,89.9,163.3987097,45.95,1.638089365836955,Expensive,-5.750094593984477,Cluster_Volume
computers1,2017-05-01,computers_accessories,94.9,4,379.6,94.9,94.9,94.9,0.9999999999999999,Equal,-1.695567818369519,Cluster_Volume
computers1,2017-06-01,computers_accessories,100.9,6,605.4000000000001,159.99,100.9,100.9,0.8366732082147104,Cheaper,-1.695567818369519,Cluster_Volume
computers1,2017-07-01,computers_accessories,109.9,10,1099.0,139.99,109.9,109.9,0.9163678812640706,Cheaper,-1.695567818369519,Cluster_Volume
computers1,2017-08-01,computers_accessories,109.9,2,219.8,145.7042857,109.9,109.9,0.902041406624196,Cheaper,-1.695567818369519,Cluster_Volume
computers1,2017-09-01,computers_accessories,98.9,4,395.6,151.99,98.9,98.9,0.8482232196460733,Cheaper,-1.695567818369519,Cluster_Volume
computers1,2017-10-01,computers_accessories,98.9,4,395.6,154.6958824,98.9,98.9,0.8417119598103991,Cheaper,-1.695567818369519,Cluster_Volume
computers1,2017-11-01,computers_accessories,98.9,6,593.4000000000001,149.99,98.9,109.9,0.8269461244739262,Cheaper,-1.695567818369519,Cluster_Volume
computers1,2017-12-01,computers_accessories,98.9,1,98.9,149.99,98.9,109.9,0.8269461244739262,Cheaper,-1.695567818369519,Cluster_Volume
computers1,2018-01-01,computers_accessories,90.534,31,2806.554,156.5113514,150.3545455,97.6425,0.6714372361153821,Cheaper,-1.695567818369519,Cluster_Volume
computers1,2018-02-01,computers_accessories,84.75608696,30,2542.6826088000003,149.0,149.9,78.7122807,0.6733580285276989,Cheaper,-1.695567818369519,Cluster_Volume
computers1,2018-03-01,computers_accessories,87.5,13,1137.5,136.1428571,149.9,81.02391304,0.7151287486466888,Cheaper,-1.695567818369519,Cluster_Volume
computers1,2018-04-01,computers_accessories,94.0,5,470.0,120.9230769,149.9,80.66666667,0.8022993704902773,Cheaper,-1.695567818369519,Cluster_Volume
computers1,2018-06-01,computers_accessories,73.0,4,292.0,114.4911538,149.9,78.9,0.6379424508200072,Cheaper,-1.695567818369519,Cluster_Volume
computers1,2018-07-01,computers_accessories,66.34214286,18,1194.1585714799999,119.99,149.9,77.9,0.5722603541792461,Cheaper,-1.695567818369519,Cluster_Volume
computers1,2018-08-01,computers_accessories,79.9,1,79.9,119.99,149.9,77.9,0.6892090054343138,Cheaper,-1.695567818369519,Cluster_Volume
computers2,2017-11-01,computers_accessories,109.9,1,109.9,149.99,109.9,109.9,0.8915871170123585,Cheaper,-1.8569359637574137,Cluster_Volume
computers2,2017-12-01,computers_accessories,109.9,12,1318.8000000000002,149.99,109.9,109.9,0.8915871170123585,Cheaper,-1.8569359637574137,Cluster_Volume
computers2,2018-01-01,computers_accessories,97.6425,29,2831.6325,156.5113514,150.3545455,97.6425,0.7241567844941811,Cheaper,-1.8569359637574137,Cluster_Volume
computers2,2018-02-01,computers_accessories,78.7122807,71,5588.5719297,149.0,149.9,78.7122807,0.625342061604195,Cheaper,-1.8569359637574137,Cluster_Volume
computers2,2018-03-01,computers_accessories,81.02391304,27,2187.6456520799998,136.1428571,149.9,81.02391304,0.6622003376314667,Cheaper,-1.8569359637574137,Cluster_Volume
computers2,2018-04-01,computers_accessories,80.66666667,13,1048.66666671,120.9230769,149.9,80.66666667,0.6884980413711707,Cheaper,-1.8569359637574137,Cluster_Volume
computers2,2018-05-01,computers_accessories,79.8,11,877.8,119.0,149.9,79.8,0.6865500430169199,Cheaper,-1.8569359637574137,Cluster_Volume
computers2,2018-06-01,computers_accessories,78.9,10,789.0,114.4911538,149.9,78.9,0.6895021831465558,Cheaper,-1.8569359637574137,Cluster_Volume
computers2,2018-07-01,computers_accessories,77.9,7,545.3000000000001,119.99,149.9,77.9,0.6719572155611145,Cheaper,-1.8569359637574137,Cluster_Volume
computers2,2018-08-01,computers_accessories,77.9,2,155.8,119.99,149.9,77.9,0.6719572155611145,Cheaper,-1.8569359637574137,Cluster_Volume
computers3,2017-05-01,computers_accessories,178.0571429,15,2670.8571435,178.0571429,178.0571429,178.0571429,1.0,Equal,0.0,Cluster_Margin
computers3,2017-06-01,computers_accessories,149.8525,15,2247.7875,159.99,149.8525,149.8525,0.9779473346457978,Equal,0.0,Cluster_Margin
computers3,2017-07-01,computers_accessories,146.6,4,586.4,139.99,146.6,146.6,1.015258893326254,Equal,0.0,Cluster_Margin
computers3,2017-08-01,computers_accessories,144.96,13,1884.48,145.7042857,144.96,144.96,0.9982914503978949,Equal,0.0,Cluster_Margin
computers3,2017-09-01,computers_accessories,138.59,12,1663.08,151.99,138.59,138.59,0.968776941538318,Equal,0.0,Cluster_Margin
computers3,2017-10-01,computers_accessories,137.9,16,2206.4,154.6958824,137.9,137.9,0.9609848012799483,Equal,0.0,Cluster_Margin
computers3,2017-11-01,computers_accessories,137.9,18,2482.2000000000003,149.99,137.9,109.9,1.0399959777772192,Equal,0.0,Cluster_Margin
computers3,2017-12-01,computers_accessories,134.9,2,269.8,149.99,134.9,109.9,1.0251019529370045,Equal,0.0,Cluster_Margin
computers3,2018-01-01,computers_accessories,133.0,5,665.0,156.5113514,150.3545455,97.6425,0.9863824905929907,Equal,0.0,Cluster_Margin
computers3,2018-02-01,computers_accessories,132.97,3,398.90999999999997,149.0,149.9,78.7122807,1.0564010239829047,Expensive,0.0,Cluster_Margin
computers4,2017-02-01,computers_accessories,159.99,3,479.97,159.99,159.99,159.99,1.0,Equal,-2.8654595499207023,Cluster_Volume
computers4,2017-03-01,computers_accessories,159.99,3,479.97,159.99,159.99,159.99,1.0,Equal,-2.8654595499207023,Cluster_Volume
computers4,2017-04-01,computers_accessories,139.99,5,699.95,139.99,139.99,139.99,1.0,Equal,-2.8654595499207023,Cluster_Volume
computers4,2017-06-01,computers_accessories,159.99,3,479.97,159.99,159.99,159.99,1.0,Equal,-2.8654595499207023,Cluster_Volume
computers4,2017-07-01,computers_accessories,139.99,6,839.94,139.99,139.99,139.99,1.0,Equal,-2.8654595499207023,Cluster_Volume
computers4,2017-08-01,computers_accessories,145.7042857,7,1019.9299999000001,145.7042857,145.7042857,145.7042857,1.0,Equal,-2.8654595499207023,Cluster_Volume
computers4,2017-09-01,computers_accessories,151.99,11,1671.89,151.99,151.99,151.99,1.0,Equal,-2.8654595499207023,Cluster_Volume
computers4,2017-10-01,computers_accessories,154.6958824,17,2629.8300007999997,154.6958824,154.6958824,154.6958824,1.0,Equal,-2.8654595499207023,Cluster_Volume
computers4,2017-11-01,computers_accessories,149.99,18,2699.82,149.99,149.99,109.9,1.0978091148628868,Expensive,-2.8654595499207023,Cluster_Volume
computers4,2017-12-01,computers_accessories,149.99,23,3449.7700000000004,149.99,149.99,109.9,1.0978091148628868,Expensive,-2.8654595499207023,Cluster_Volume
computers4,2018-01-01,computers_accessories,156.5113514,43,6729.9881102,156.5113514,150.3545455,97.6425,1.1607523052632087,Expensive,-2.8654595499207023,Cluster_Volume
computers4,2018-02-01,computers_accessories,149.0,31,4619.0,149.0,149.9,78.7122807,1.1837538736064737,Expensive,-2.8654595499207023,Cluster_Volume
computers4,2018-03-01,computers_accessories,136.1428571,44,5990.285712399999,136.1428571,149.9,81.02391304,1.1126819546869482,Expensive,-2.8654595499207023,Cluster_Volume
computers4,2018-04-01,computers_accessories,120.9230769,56,6771.6923064,120.9230769,149.9,80.66666667,1.0320905156874192,Equal,-2.8654595499207023,Cluster_Volume
computers4,2018-05-01,computers_accessories,119.0,25,2975.0,119.0,149.9,79.8,1.023802695726986,Equal,-2.8654595499207023,Cluster_Volume
computers4,2018-06-01,computers_accessories,114.4911538,27,3091.2611526,114.4911538,149.9,78.9,1.0005310582518134,Equal,-2.8654595499207023,Cluster_Volume
computers4,2018-07-01,computers_accessories,119.99,9,1079.9099999999999,119.99,149.9,77.9,1.0350211334425947,Equal,-2.8654595499207023,Cluster_Volume
computers4,2018-08-01,computers_accessories,119.99,10,1199.8999999999999,119.99,149.9,77.9,1.0350211334425947,Equal,-2.8654595499207023,Cluster_Volume
computers5,2017-10-01,computers_accessories,167.0,1,167.0,154.6958824,167.0,167.0,1.025177452978679,Equal,-2.7657154214818878,Cluster_Volume
computers5,2017-12-01,computers_accessories,119.9,2,239.8,149.99,119.9,109.9,0.9471023460333344,Cheaper,-2.7657154214818878,Cluster_Volume
computers5,2018-01-01,computers_accessories,93.09489362,57,5306.40893634,156.5113514,150.3545455,97.6425,0.6904298724089106,Cheaper,-2.7657154214818878,Cluster_Volume
computers5,2018-02-01,computers_accessories,77.155,45,3471.975,149.0,149.9,78.7122807,0.6129700007926676,Cheaper,-2.7657154214818878,Cluster_Volume
computers5,2018-03-01,computers_accessories,88.0,6,528.0,136.1428571,149.9,81.02391304,0.7192151986389557,Cheaper,-2.7657154214818878,Cluster_Volume
computers5,2018-04-01,computers_accessories,88.0,10,880.0,120.9230769,149.9,80.66666667,0.7510887723738767,Cheaper,-2.7657154214818878,Cluster_Volume
computers5,2018-06-01,computers_accessories,89.9,3,269.70000000000005,114.4911538,149.9,78.9,0.7856304976536802,Cheaper,-2.7657154214818878,Cluster_Volume
computers5,2018-07-01,computers_accessories,78.9,3,236.70000000000002,119.99,149.9,77.9,0.6805831104977142,Cheaper,-2.7657154214818878,Cluster_Volume
computers6,2018-01-01,computers_accessories,150.3545455,22,3307.800001,156.5113514,150.3545455,97.6425,1.11509091024261,Expensive,-74.48075757876873,Cluster_Volume
computers6,2018-02-01,computers_accessories,149.9,69,10343.1,149.0,149.9,78.7122807,1.1909040647893314,Expensive,-74.48075757876873,Cluster_Volume
computers6,2018-03-01,computers_accessories,149.9,51,7644.900000000001,136.1428571,149.9,81.02391304,1.2251177076815847,Expensive,-74.48075757876873,Cluster_Volume
computers6,2018-04-01,computers_accessories,149.9,35,5246.5,120.9230769,149.9,80.66666667,1.2794114429414105,Expensive,-74.48075757876873,Cluster_Volume
computers6,2018-05-01,computers_accessories,149.9,52,7794.8,119.0,149.9,79.8,1.289647261256094,Expensive,-74.48075757876873,Cluster_Volume
computers6,2018-06-01,computers_accessories,149.9,27,4047.3,114.4911538,149.9,78.9,1.3099667586016313,Expensive,-74.48075757876873,Cluster_Volume
computers6,2018-07-01,computers_accessories,149.9,13,1948.7,119.99,149.9,77.9,1.293021650996291,Expensive,-74.48075757876873,Cluster_Volume
computers6,2018-08-01,computers_accessories,149.9,5,749.5,119.99,149.9,77.9,1.293021650996291,Expensive,-74.48075757876873,Cluster_Volume
consoles1,2017-07-01,consoles_games,19.9,13,258.7,19.9,19.9,19.9,1.0,Equal,-2.9100168550312815,Cluster_Volume
consoles1,2017-08-01,consoles_games,19.9,24,477.59999999999997,19.9,19.9,19.9,1.0,Equal,-2.9100168550312815,Cluster_Volume
consoles1,2017-09-01,consoles_games,19.9,9,179.1,19.9,19.9,19.9,1.0,Equal,-2.9100168550312815,Cluster_Volume
consoles1,2017-10-01,consoles_games,21.54285714,28,603.19999992,21.54285714,20.66666667,21.54285714,1.013743650934185,Equal,-2.9100168550312815,Cluster_Volume
consoles1,2017-11-01,consoles_games,24.5,28,686.0,24.5,24.5,24.5,1.0,Equal,-2.9100168550312815,Cluster_Volume
consoles1,2017-12-01,consoles_games,24.5,16,392.0,24.5,24.5,24.5,1.0,Equal,-2.9100168550312815,Cluster_Volume
consoles1,2018-02-01,consoles_games,32.5,5,162.5,32.5,32.5,32.5,1.0,Equal,-2.9100168550312815,Cluster_Volume
consoles1,2018-03-01,consoles_games,32.5,6,195.0,32.5,32.74285714,32.5,0.9975153464191031,Equal,-2.9100168550312815,Cluster_Volume
consoles1,2018-04-01,consoles_games,35.05714286,7,245.40000002,35.05714286,34.2,35.05714286,1.0082169268962906,Equal,-2.9100168550312815,Cluster_Volume
consoles1,2018-05-01,consoles_games,36.2,3,108.60000000000001,36.2,36.2,36.2,1.0,Equal,-2.9100168550312815,Cluster_Volume
consoles1,2018-06-01,consoles_games,36.2,2,72.4,36.2,36.2,36.2,1.0,Equal,-2.9100168550312815,Cluster_Volume
consoles1,2018-07-01,consoles_games,36.2,1,36.2,36.2,36.2,36.2,1.0,Equal,-2.9100168550312815,Cluster_Volume
consoles2,2017-07-01,consoles_games,19.9,1,19.9,19.9,19.9,19.9,1.0,Equal,-0.8083352032889144,Cluster_Margin
consoles2,2017-08-01,consoles_games,19.9,11,218.89999999999998,19.9,19.9,19.9,1.0,Equal,-0.8083352032889144,Cluster_Margin
consoles2,2017-09-01,consoles_games,19.9,9,179.1,19.9,19.9,19.9,1.0,Equal,-0.8083352032889144,Cluster_Margin
consoles2,2017-10-01,consoles_games,20.66666667,12,248.00000004000003,21.54285714,20.66666667,20.66666667,0.9860648289390448,Equal,-0.8083352032889144,Cluster_Margin
consoles2,2017-11-01,consoles_games,24.5,23,563.5,24.5,24.5,24.5,1.0,Equal,-0.8083352032889144,Cluster_Margin
consoles2,2017-12-01,consoles_games,24.5,17,416.5,24.5,24.5,24.5,1.0,Equal,-0.8083352032889144,Cluster_Margin
consoles2,2018-01-01,consoles_games,27.03333333,10,270.3333333,27.03333333,27.03333333,27.03333333,1.0,Equal,-0.8083352032889144,Cluster_Margin
consoles2,2018-02-01,consoles_games,32.5,1,32.5,32.5,32.5,32.5,1.0,Equal,-0.8083352032889144,Cluster_Margin
consoles2,2018-03-01,consoles_games,32.74285714,7,229.19999997999997,32.5,32.74285714,32.74285714,1.0024784953784796,Equal,-0.8083352032889144,Cluster_Margin
consoles2,2018-04-01,consoles_games,34.2,6,205.20000000000002,35.05714286,34.2,34.2,0.99171499583011,Equal,-0.8083352032889144,Cluster_Margin
cool1,2017-02-01,cool_stuff,85.70428571,7,599.9299999699999,85.70428571,85.70428571,85.70428571,1.0000000000000002,Equal,0.0,Cluster_Margin
cool1,2017-03-01,cool_stuff,99.99,14,1399.86,99.99,129.99,99.99,0.9090826438767159,Cheaper,0.0,Cluster_Margin
cool1,2017-04-01,cool_stuff,99.99,17,1699.83,99.99,129.99,99.99,0.9090826438767159,Cheaper,0.0,Cluster_Margin
cool1,2017-05-01,cool_stuff,99.99,22,2199.7799999999997,99.99,129.99,99.99,0.9090826438767159,Cheaper,0.0,Cluster_Margin
cool1,2017-06-01,cool_stuff,99.99,14,1399.86,99.99,129.99,99.99,0.9090826438767159,Cheaper,0.0,Cluster_Margin
cool1,2017-07-01,cool_stuff,99.99,11,1099.8899999999999,99.99,129.99,99.99,0.9090826438767159,Cheaper,0.0,Cluster_Margin
cool1,2017-08-01,cool_stuff,99.99,14,1399.86,99.99,116.9275,99.99,0.9465538051324125,Cheaper,0.0,Cluster_Margin
cool1,2017-09-01,cool_stuff,99.99,3,299.96999999999997,99.99,99.99,29.5,1.3071727383649991,Expensive,0.0,Cluster_Margin
cool1,2017-10-01,cool_stuff,99.99,2,199.98,99.99,119.99,99.99,0.9374941400756321,Cheaper,0.0,Cluster_Margin
cool1,2017-11-01,cool_stuff,99.99,4,399.96,99.99,129.99,99.99,0.9090826438767159,Cheaper,0.0,Cluster_Margin
